track_uri,popularity,danceability,energy,speechiness,instrumentalness,liveness,loudness,tempo,valence
spotify:track:3mx6RlVZYpbsd8dG5LRxbM,0,0.606,0.459,0.0327,0.000106,"(0.0456,)",-6.463,120.031,0.321
spotify:track:1ojMUMVW07SgOFXCiPEbsr,41,0.278,0.212,0.0313,0.0,"(0.0931,)",-8.86,75.854,0.204
spotify:track:3HL31p3aEI1Hkr0Fa4YJvs,24,0.532,0.928,0.124,0.0,"(0.146,)",-3.705,173.894,0.82
spotify:track:0b1kU7KgZSnH7n7TBy921o,54,0.737,0.535,0.0277,0.0,"(0.117,)",-7.587,113.029,0.556
spotify:track:0Q4a3PdGEME9w8Jgqa0Gf3,58,0.551,0.384,0.106,0.0,"(0.145,)",-13.554,129.283,0.417
spotify:track:4YbfO2AmqYD5SuMZrcsiUf,0,0.765,0.355,0.0318,0.825,"(0.109,)",-7.351,116.025,0.23
spotify:track:3LYFScolq4cOIZsHwRKV5Z,52,0.463,0.691,0.045,0.0,"(0.115,)",-6.154,155.898,0.379
spotify:track:0sPoSOjkffxdmYt6aG2jtH,37,0.402,0.0888,0.0402,0.0,"(0.103,)",-14.868,88.796,0.285
spotify:track:2NB0DdJJ257ia2UTjBy5k3,39,0.564,0.646,0.032,0.0,"(0.113,)",-6.034,148.047,0.312
spotify:track:4bdJHQp90ymjEIkkYhcENB,65,0.923,0.508,0.0468,1.21e-05,"(0.126,)",-8.668,108.039,0.168
spotify:track:6aCimLumxxREq1uoTZ2HPK,37,0.604,0.51,0.0328,0.00446,"(0.0825,)",-7.879,134.953,0.241
spotify:track:2KhjCz92CO3nAIos2EEGch,0,0.506,0.117,0.0668,0.909,"(0.0868,)",-19.756,176.21,0.446
spotify:track:7tlyETHHYc0aqZZRRJNFS2,0,0.379,0.642,0.0287,0.0,"(0.137,)",-5.577,139.968,0.279
spotify:track:0xmCTknxXLM0Y4QS8N8MdY,25,0.665,0.77,0.0312,0.0,"(0.115,)",-6.395,103.966,0.213
spotify:track:4eYQsiXCCHR9tBmFoF3eNJ,42,0.478,0.483,0.0667,0.923,"(0.127,)",-10.506,168.916,0.362
spotify:track:77tlWvI2aKkPgZoASd5lLt,47,0.773,0.453,0.0515,1.3e-05,"(0.138,)",-11.23,105.971,0.609
spotify:track:6rOTf1l5ycjnTJTi1fh2YZ,10,0.462,0.0421,0.066,0.903,"(0.0944,)",-19.606,137.773,0.166
spotify:track:32DGGj6KlNuBr6WaqRxpxi,0,0.849,0.581,0.0767,3.61e-06,"(0.0805,)",-5.243,110.008,0.779
spotify:track:3nPRJP6hLZx32covZfpB6p,57,0.616,0.875,0.0442,2.82e-05,"(0.365,)",-6.106,137.934,0.832
spotify:track:77Gfhrr1Uh9Pv57MUUmVuY,59,0.611,0.816,0.0592,0.0,"(0.0825,)",-5.559,144.992,0.589
spotify:track:4s8YVYWiFOqD7aIhy8RhSL,50,0.48,0.209,0.0454,0.908,"(0.154,)",-18.873,80.005,0.222
spotify:track:3gFXP1xQM3svg5muqEpXdb,0,0.777,0.178,0.0377,0.00525,"(0.12,)",-15.747,119.045,0.355
spotify:track:7sxrgcaiu3Qe3Bh5psjOGU,9,0.285,0.217,0.0381,6.4e-05,"(0.195,)",-8.32,69.819,0.202
spotify:track:2xtkHfwbrnaZdNADoFlG5j,38,0.487,0.659,0.0337,0.0,"(0.0686,)",-5.445,141.954,0.134
spotify:track:1EmUO9NwH6ibUpe9DIhO7T,0,0.795,0.0365,0.0826,0.848,"(0.089,)",-19.728,130.041,0.202
spotify:track:6PDvHZDWtGSVr8LXN3stsH,42,0.571,0.849,0.143,4.46e-06,"(0.936,)",-8.306,139.937,0.39
spotify:track:1cWxCu1NxsY4NGzdHSwpMl,40,0.532,0.304,0.0369,0.851,"(0.101,)",-17.672,136.025,0.103
spotify:track:288rPrDfex8ads1nO4gGpi,27,0.52,0.293,0.0303,0.0,"(0.107,)",-12.618,151.955,0.521
spotify:track:5HpdqNM29jkKTcSlIMt5Qm,29,0.394,0.223,0.13,0.00362,"(0.0989,)",-11.661,67.085,0.0504
spotify:track:0FgH4pMsTovHYDLs49l5LJ,46,0.259,0.00609,0.0413,0.957,"(0.125,)",-28.983,72.611,0.0411
spotify:track:4DQHskgY5OOkwn9xavjv1g,0,0.794,0.603,0.0615,9.5e-05,"(0.0773,)",-6.127,127.997,0.402
spotify:track:6LLCjwgEkJNXAYY9w1oKBO,41,0.714,0.503,0.0447,1.18e-06,"(0.0873,)",-6.267,95.021,0.868
spotify:track:0b7y1cckTSqM48xqSZYQJg,0,0.522,0.352,0.0573,0.74,"(0.38,)",-8.752,82.851,0.361
spotify:track:5d6Mjuu2uCGRPYpFjGpCX5,74,0.748,0.788,0.0334,0.0,"(0.0863,)",-7.055,120.076,0.884
spotify:track:1JDsvyMZpP3pWsx0T7Rxjh,36,0.799,0.847,0.0668,0.000249,"(0.136,)",-5.707,134.013,0.601
spotify:track:07RpKC01JqwqvlJNV7SGeF,29,0.672,0.911,0.226,0.0,"(0.423,)",-3.936,96.807,0.644
spotify:track:3pXHeMH1TsIkHxGohfGLW3,38,0.675,0.346,0.0288,0.000441,"(0.0847,)",-13.251,109.96,0.59
spotify:track:4Y5JkyMdn1PhcCUU0Y2Eac,27,0.549,0.766,0.0415,0.0,"(0.287,)",-3.348,131.667,0.851
spotify:track:3V2bsAOqOqRdd5GdkplBAx,0,0.555,0.692,0.0277,3.25e-05,"(0.232,)",-4.767,88.995,0.313
spotify:track:6fuuesTMziu6rFwSTIbQOs,27,0.668,0.66,0.0278,0.0,"(0.221,)",-5.577,94.014,0.429
spotify:track:53fjlysZzdcf0kPSYPVZy7,36,0.323,0.281,0.0347,5.06e-06,"(0.106,)",-9.983,144.586,0.343
spotify:track:5j6vt3vHU22A9nuuMlRnwA,3,0.624,0.229,0.046,0.47,"(0.116,)",-15.698,130.069,0.395
spotify:track:0ykCJ0euAoLS9Q2rx1egV7,4,0.355,0.652,0.0323,0.0,"(0.1,)",-4.215,169.935,0.257
spotify:track:35nwGumdzHPRlM09GC0CzU,44,0.743,0.335,0.138,0.847,"(0.326,)",-13.843,87.018,0.657
spotify:track:1wDacf69FcQgyUCCN2UudC,49,0.461,0.504,0.0482,0.0,"(0.125,)",-6.789,70.791,0.196
spotify:track:3kFuzRhZnw6lyNw2dsrhlK,30,0.542,0.855,0.0989,0.00129,"(0.147,)",-4.831,90.773,0.531
spotify:track:3UkKMyzoVlBldomuH0gB82,0,0.475,0.961,0.0705,0.0,"(0.331,)",-1.434,94.466,0.355
spotify:track:2ZNhC4mJMn64VHkwuZkoQx,0,0.763,0.294,0.0639,0.928,"(0.0982,)",-11.798,99.998,0.132
spotify:track:6gLxpYSWOs4tun3JelA9tD,0,0.61,0.587,0.173,0.0,"(0.382,)",-7.188,160.076,0.485
spotify:track:7nZmah2llfvLDiUjm0kiyz,0,0.744,0.739,0.0387,0.0,"(0.306,)",-5.35,104.99,0.649
spotify:track:2RW1HOGoXSEMGUfqhCfinE,29,0.558,0.828,0.0353,0.0,"(0.0664,)",-4.576,130.107,0.609
spotify:track:7qQDSdhFkh0MMAE1LO5c3K,57,0.593,0.258,0.0398,2.46e-06,"(0.108,)",-13.302,126.111,0.533
spotify:track:7wcyO1rrH3Ru4t659IjG41,61,0.781,0.597,0.23,0.0,"(0.152,)",-6.794,158.043,0.544
spotify:track:1CoeZDX6YqMZLmIC1zhKhp,0,0.517,0.599,0.035,5.16e-06,"(0.121,)",-6.241,134.744,0.172
spotify:track:5Mg3t5X4bYQnAreDd6vTon,55,0.671,0.0883,0.0389,0.947,"(0.103,)",-14.204,80.019,0.301
spotify:track:0rRVgRjCjK8SJW5G0zgBqh,56,0.558,0.664,0.087,0.0,"(0.266,)",-6.103,170.02,0.398
spotify:track:4DtZnt4kTaXtrmRYmUgrzh,27,0.531,0.237,0.0388,0.89,"(0.108,)",-15.524,139.996,0.0392
spotify:track:70Y4Uc31fk3UiJoOyADgBM,0,0.7,0.62,0.03,0.771,"(0.154,)",-5.426,123.989,0.777
spotify:track:4w2iTUhVXkTBigr5QrHU9a,12,0.571,0.326,0.0338,0.0,"(0.076,)",-8.428,84.481,0.42
spotify:track:7u6DMPznGbpziuEgCE0JGQ,62,0.604,0.449,0.0353,0.0,"(0.0932,)",-6.564,100.355,0.528
spotify:track:2d6m2F4I7wCuAKtSsdhh83,75,0.467,0.883,0.106,0.000152,"(0.125,)",-3.679,122.252,0.309
spotify:track:5E5BcSAMqsnoSRGTtlU18H,11,0.537,0.028,0.0507,0.891,"(0.0953,)",-28.056,122.932,0.178
spotify:track:60kYnvU89eL92jJ3eQcPXq,52,0.555,0.272,0.0411,0.00156,"(0.0748,)",-14.986,133.159,0.169
spotify:track:0O7TUA7QHyw5Pf8oaKX5bv,0,0.889,0.571,0.0437,1.46e-05,"(0.216,)",-6.144,121.028,0.532
spotify:track:40J6jOlSe5eS8rJYcYEmCR,40,0.633,0.839,0.11,5.19e-06,"(0.393,)",-5.7,126.016,0.578
spotify:track:13iakNCgWjF6yu1LIPmGQe,42,0.271,0.339,0.0401,0.0,"(0.32,)",-9.051,75.033,0.763
spotify:track:4nLqmwlXtLbUdSdzsqdGPE,0,0.483,0.588,0.0422,0.000322,"(0.144,)",-6.639,129.085,0.609
spotify:track:2N6bB5ck67CNILInUX1Ctw,53,0.353,0.753,0.74,0.0,"(0.383,)",-6.277,191.142,0.432
spotify:track:0PNijikiRzvpXqY6bpyrfZ,43,0.759,0.552,0.0607,0.0,"(0.442,)",-7.402,112.088,0.89
spotify:track:5kOfJdbmVm34YPTQMYbhYh,32,0.422,0.44,0.0544,0.0,"(0.0837,)",-5.53,128.934,0.332
spotify:track:46NGAvL695VnbcSeTmQWmM,73,0.608,0.785,0.0311,0.0,"(0.158,)",-2.976,114.985,0.376
spotify:track:7DpIa709SGPD6T5tuOVXgc,42,0.434,0.279,0.0395,3.43e-06,"(0.0831,)",-9.141,86.819,0.421
spotify:track:3dYMeRvMjzDxU7O7tcRAnc,0,0.762,0.235,0.0568,0.845,"(0.082,)",-11.52,119.994,0.286
spotify:track:2XQ4ksBcJ0BBCX1uwdxwei,43,0.788,0.156,0.0644,0.848,"(0.109,)",-16.834,119.999,0.155
spotify:track:4cluDES4hQEUhmXj6TXkSo,88,0.726,0.787,0.0737,0.0,"(0.0596,)",-2.494,124.99,0.888
spotify:track:6gU9OKjOE7ghfEd55oRO57,78,0.4,0.366,0.0597,0.0,"(0.126,)",-9.405,73.313,0.161
spotify:track:1VCJ7vk3Y2DoJIAEOXe3V8,68,0.359,0.329,0.0293,3.75e-05,"(0.0979,)",-9.531,84.358,0.208
spotify:track:6ipiRzTQszraswbO9E4RM3,34,0.658,0.583,0.0281,2.12e-06,"(0.116,)",-6.337,112.478,0.694
spotify:track:4uZ5Vn3J1E7qScx1yOc7CW,39,0.47,0.196,0.0294,0.929,"(0.12,)",-14.179,146.297,0.0852
spotify:track:0mOcCHxgDyry2kEjZjh8y4,42,0.647,0.572,0.11,0.0,"(0.335,)",-6.014,88.843,0.479
spotify:track:4TIqzdAssasqx3DAe6cG9J,77,0.597,0.571,0.293,0.0,"(0.093,)",-6.205,106.196,0.165
spotify:track:3D9yweVjHsSyfINp2Kbyx8,60,0.386,0.832,0.0606,0.0114,"(0.058,)",-4.484,185.087,0.605
spotify:track:2TkHnzYwHEoTVgoyqf6UJ2,56,0.547,0.341,0.0297,0.0,"(0.115,)",-5.537,82.111,0.398
spotify:track:0HMLSpe9wluD1siMZ6dBqR,48,0.317,0.0186,0.0363,1.9e-06,"(0.12,)",-23.65,78.325,0.117
spotify:track:0elXIl26ZrovBULLTrEGK6,62,0.392,0.498,0.117,0.000118,"(0.34,)",-7.63,72.048,0.59
spotify:track:4wLR4kiFZj0vjUmDQNgBZR,0,0.302,0.323,0.0531,0.00201,"(0.122,)",-11.159,181.077,0.146
spotify:track:5Y9hGEOA9o5xdA8RHt8jKw,0,0.446,0.278,0.0372,0.0,"(0.365,)",-10.988,130.0,0.539
spotify:track:2wKHx2Bg7AysBPrZ9axL1D,33,0.704,0.245,0.216,0.717,"(0.147,)",-12.954,90.156,0.19
spotify:track:62QyIOU31qa4LIt1PM1sSK,24,0.356,0.324,0.0316,0.0,"(0.143,)",-6.97,54.472,0.254
spotify:track:4P5d7lMNGqMPcVBn994Lbp,54,0.75,0.475,0.153,1.69e-06,"(0.0726,)",-7.574,74.972,0.642
spotify:track:622RIRegJs1ZnSn8K5hcuT,41,0.519,0.924,0.0542,0.0,"(0.223,)",-2.392,119.969,0.883
spotify:track:6kQqhJpPKSbfFKEpdwlt5g,0,0.38,0.952,0.136,0.0,"(0.0616,)",-2.906,186.179,0.693
spotify:track:55ggYdlqTsYIYsJhtODzAn,38,0.558,0.531,0.0299,2.76e-06,"(0.097,)",-5.693,124.038,0.2
spotify:track:2hAmmIHUuB3WIYBtMonQl4,0,0.571,0.682,0.0284,0.0,"(0.0784,)",-4.253,181.969,0.626
spotify:track:2LIemXFBUJielbOZZ9Dv9h,27,0.558,0.543,0.0386,0.0,"(0.131,)",-9.051,172.217,0.59
spotify:track:3H0vpBGDoSFGZoSv8nyO0m,44,0.527,0.74,0.156,0.0,"(0.15,)",-5.426,169.916,0.484
spotify:track:6YFb84WdZQ9Iwqh6XE3WgU,30,0.453,0.194,0.0461,0.897,"(0.177,)",-13.938,125.936,0.27
spotify:track:5fa42VpOdhwn2i7z6zfyI7,25,0.409,0.838,0.0388,0.0,"(0.092,)",-4.198,186.665,0.245
spotify:track:0Q7MYDTYYQPjjHT3HejBe9,29,0.609,0.292,0.0363,0.917,"(0.105,)",-15.055,80.012,0.243
spotify:track:4QyN2UtrOHiYAUc248HkF6,0,0.601,0.155,0.0345,0.663,"(0.106,)",-17.605,127.128,0.245
spotify:track:1ksTGYAmj23u5ufkeWS1NF,0,0.54,0.149,0.0414,6.37e-05,"(0.111,)",-15.392,95.569,0.429
spotify:track:4M513o3dSYspKeT6UNJpcx,61,0.48,0.736,0.0363,3.92e-06,"(0.128,)",-6.477,93.944,0.642
spotify:track:5eBUgnK9yO3CVNUO8MiHmt,0,0.524,0.148,0.115,0.808,"(0.107,)",-10.985,162.098,0.201
spotify:track:27eR2U4JjiCZWoSYwe9QZf,50,0.637,0.098,0.0464,0.871,"(0.0847,)",-21.694,131.99,0.196
spotify:track:4IDfVjI1TlB1UwlC01T4Bm,65,0.282,0.866,0.0588,0.0055,"(0.101,)",-4.223,163.987,0.277
spotify:track:6U1ui0tRsv5uGU2fUQuALC,0,0.755,0.581,0.0536,0.0,"(0.131,)",-6.587,116.985,0.289
spotify:track:5zqObw7wjBgL9TDiAymxPn,68,0.595,0.759,0.0423,0.0,"(0.172,)",-4.245,80.953,0.515
spotify:track:3XmIJ09BsBdqeDPxYcu3m3,29,0.814,0.498,0.0387,0.000384,"(0.0989,)",-7.582,115.069,0.51
spotify:track:0cAhIG5KqJ27idT94Bxpnc,51,0.689,0.645,0.0664,0.0,"(0.0984,)",-7.76,130.862,0.552
spotify:track:2McbI8WrvqqK6Ew5VgllX3,0,0.523,0.714,0.0269,2.09e-06,"(0.0568,)",-7.17,100.007,0.428
spotify:track:4g3dMjHvSSnnG8hupD4SSv,52,0.603,0.485,0.0313,0.00011,"(0.167,)",-8.258,120.098,0.251
spotify:track:0yfFGJt1oeODR9VZYv12sT,37,0.593,0.408,0.0268,0.00357,"(0.127,)",-9.218,83.949,0.357
spotify:track:0cBCE4fJztY5LcB6P7P2io,30,0.391,0.6,0.142,0.0,"(0.169,)",-6.24,88.949,0.492
spotify:track:3PclvIql4NDpDP5dUkLwn3,43,0.562,0.224,0.0294,0.962,"(0.11,)",-15.794,112.012,0.068
spotify:track:3b6LmhtVc8KdOJIZw9SEIv,4,0.279,0.201,0.0349,0.0543,"(0.0717,)",-12.487,135.151,0.0497
spotify:track:7wNYqliW0LVNT3B25gGXtw,52,0.773,0.829,0.0713,0.00349,"(0.37,)",-6.903,115.904,0.63
spotify:track:719IivhkG3x5xyHFXOzdwM,44,0.517,0.692,0.032,0.0,"(0.0767,)",-2.913,119.578,0.144
spotify:track:0qGWKKIvod6ksJC0MBJsOn,0,0.564,0.484,0.345,0.0,"(0.36,)",-9.201,116.332,0.495
spotify:track:6YJUNqM5ZomJTrC5peDFXT,47,0.491,0.841,0.0761,0.0,"(0.547,)",-4.696,143.974,0.615
spotify:track:61G3DR1hrc7uOQiMTfoRak,40,0.601,0.379,0.0485,0.913,"(0.131,)",-12.686,69.997,0.0761
spotify:track:70mNdwyUCrGUIDH81GiUVG,31,0.59,0.454,0.0268,3.65e-05,"(0.128,)",-6.087,135.913,0.356
spotify:track:1KKxf81qlLKyc1lktZRmev,40,0.647,0.198,0.0777,0.867,"(0.0979,)",-12.563,80.01,0.272
spotify:track:3cZd5U7RUGEN1UpMpFJCh9,49,0.585,0.163,0.0627,0.895,"(0.0928,)",-16.374,144.074,0.231
spotify:track:6bPcnEhD7bxqUWEYqRLNwc,12,0.369,0.16,0.0491,0.885,"(0.085,)",-24.69,128.17,0.537
spotify:track:3408X4BtDCK2vkp3Bf4LPW,46,0.378,0.896,0.0697,0.0,"(0.0364,)",-3.984,169.905,0.494
spotify:track:5KvmNZtjXCaJT4C9pxWex4,0,0.616,0.328,0.0379,0.789,"(0.0966,)",-8.48,82.923,0.484
spotify:track:1sv0BhPPnrUgQ6dziZlmuM,48,0.792,0.548,0.0582,9.94e-06,"(0.339,)",-5.484,116.008,0.445
spotify:track:2tu9v4F9BoQqknTPAozovw,33,0.552,0.316,0.0588,0.856,"(0.123,)",-9.625,174.414,0.539
spotify:track:2OuNgtXKeCSORKqdl0MxKk,0,0.614,0.47,0.0255,0.0,"(0.111,)",-6.09,80.045,0.329
spotify:track:3g9rfVxgLrcHEAjnbnulQi,43,0.634,0.492,0.0424,3.53e-06,"(0.351,)",-7.25,137.981,0.101
spotify:track:3sDdyBHQ60Cs1opmIyRvhp,47,0.505,0.451,0.0329,0.0,"(0.233,)",-10.193,74.347,0.744
spotify:track:7ydiBXSeyMcdDdvXM89VLE,55,0.652,0.777,0.0438,0.0,"(0.0696,)",-2.456,149.909,0.483
spotify:track:3sBnSBnzpEYKpJYGsAIbup,48,0.292,0.567,0.0316,0.852,"(0.0947,)",-9.487,186.405,0.156
spotify:track:4RCWB3V8V0dignt99LZ8vH,82,0.656,0.291,0.0293,0.0,"(0.114,)",-10.572,103.971,0.298
spotify:track:3vGJIJdtQkVZaTlrnh8QNT,0,0.366,0.216,0.0325,1.95e-05,"(0.146,)",-8.871,125.582,0.294
spotify:track:1almCHdsfikRPfVB9VrEdT,77,0.5,0.292,0.0323,0.0,"(0.188,)",-8.554,145.879,0.37
spotify:track:4CPszpSnlbgnQLIQYyzIR2,47,0.703,0.705,0.34,1.97e-06,"(0.0611,)",-6.676,138.227,0.601
spotify:track:4RHVf0f3gCxTZ6aCrIRtia,56,0.28,0.085,0.034,0.972,"(0.121,)",-23.094,120.954,0.0599
spotify:track:5rwq6R0Uq0BngM3rdmCeNg,67,0.582,0.253,0.0259,2.95e-05,"(0.091,)",-11.43,90.186,0.294
spotify:track:1ocVkMkVta1lv6PWOG5Bek,16,0.572,0.709,0.0508,4.92e-06,"(0.138,)",-5.198,136.181,0.389
spotify:track:6nM9Sr6MPcfpqwQTD7PZGi,0,0.787,0.848,0.0549,0.0,"(0.15,)",-4.696,121.989,0.947
spotify:track:2xCGDJtacqUbyDulMdoCL8,50,0.721,0.82,0.0721,0.0,"(0.0731,)",-5.356,141.301,0.814
spotify:track:1WzOonguDKuWQrTTf5yR0D,56,0.273,0.517,0.0313,0.0,"(0.0984,)",-5.853,168.213,0.16
spotify:track:3x5NM1ipBgbMCzo9o9jF5L,41,0.711,0.691,0.0278,0.0106,"(0.0849,)",-5.973,119.973,0.701
spotify:track:5awvelCGpDQHwgZem0ira9,57,0.718,0.632,0.145,1.28e-05,"(0.283,)",-4.011,160.039,0.859
spotify:track:5nxBKbViyXlwwIIoDtUKHL,0,0.503,0.0734,0.0343,0.282,"(0.417,)",-16.231,134.688,0.633
spotify:track:75NVLbcNXDc2WqPFs3SZSk,2,0.545,0.946,0.0387,0.0,"(0.312,)",-3.156,91.97,0.908
spotify:track:3FHXUqaUer9o231Je1zxIN,56,0.468,0.63,0.0843,0.0,"(0.137,)",-6.536,91.419,0.762
spotify:track:1B9hprhZwR8cv4o1pc6bqd,39,0.502,0.0198,0.0348,0.88,"(0.104,)",-25.291,139.954,0.0798
spotify:track:1zNhB8ijPdsRsW4IJAj9ml,36,0.567,0.519,0.365,0.0,"(0.107,)",-7.32,154.197,0.237
spotify:track:25qfFpoGhk9Njgu5nl36sS,54,0.39,0.631,0.0769,0.0,"(0.277,)",-4.701,123.042,0.197
spotify:track:7nuQ1LgM6l5FLaJmlODoqj,56,0.748,0.783,0.0558,1.58e-05,"(0.314,)",-4.419,120.049,0.935
spotify:track:6ehYNUmLSn9XpgwaSDxucx,42,0.393,0.614,0.0949,0.0,"(0.397,)",-6.683,145.921,0.195
spotify:track:4rPmTBTX1wobDkGYXKvcGR,60,0.606,0.605,0.0271,0.0,"(0.194,)",-4.615,133.883,0.447
spotify:track:5BXAXBftAUyKI0iX9WwFoQ,37,0.615,0.123,0.0282,0.873,"(0.105,)",-12.895,82.023,0.0911
spotify:track:0AyHNMZ15DnssxHCluI1ij,0,0.715,0.708,0.0278,2.49e-05,"(0.227,)",-6.64,101.964,0.661
spotify:track:21fXrzSxu2y51Yqf57QycI,56,0.747,0.609,0.0347,0.0,"(0.105,)",-6.985,120.051,0.555
spotify:track:3htIom12APFAFjuhxkFDUr,39,0.555,0.479,0.0335,3.53e-05,"(0.0892,)",-11.284,123.662,0.191
spotify:track:2IuUMx3uxxJAHcH41aYtn0,42,0.592,0.23,0.0511,0.0,"(0.12,)",-13.603,126.655,0.537
spotify:track:3nbzlHg8bwmlo1Wi6pTwPY,66,0.843,0.389,0.036,5.25e-06,"(0.109,)",-7.664,123.967,0.635
spotify:track:0UDEbnlIXLSmSJMH1BiD7R,49,0.646,0.716,0.0349,0.00316,"(0.0696,)",-7.385,152.029,0.636
spotify:track:3S3DDZrPOYTirleXRyHnNM,63,0.541,0.8,0.0382,0.0,"(0.398,)",-3.687,129.939,0.56
spotify:track:7ilw4YshloCOchy6AEXFPw,51,0.575,0.433,0.159,0.198,"(0.061,)",-11.925,84.969,0.704
spotify:track:36f0ZB8ynXdUiOMtGexMhS,22,0.595,0.296,0.0332,0.0389,"(0.119,)",-6.095,118.949,0.0636
spotify:track:5mVvMpXG5Rj37nlaUhRRAM,0,0.697,0.547,0.0337,0.0,"(0.12,)",-7.554,113.975,0.267
spotify:track:04eCVmJxAu73vijcytbyz3,0,0.567,0.93,0.0521,0.494,"(0.0671,)",-2.095,134.966,0.66
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,86,0.434,0.897,0.0488,0.0,"(0.612,)",-4.918,148.726,0.684
spotify:track:0iw1NdEygSyZqrA5ub7h3w,0,0.832,0.185,0.0525,3.58e-06,"(0.267,)",-12.783,139.258,0.794
spotify:track:7jpXL8GQvTjN0CXzLwofSt,0,0.535,0.312,0.0747,0.938,"(0.157,)",-13.094,79.47,0.0467
spotify:track:4SXcG6Ti32myNw9GJ9qeDt,49,0.534,0.492,0.0261,1.12e-06,"(0.185,)",-8.905,82.465,0.328
spotify:track:4jQtDzA5IgKLhkMI8Ea3vj,18,0.641,0.685,0.11,0.0,"(0.109,)",-7.282,149.944,0.375
spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ,65,0.559,0.448,0.0275,1.85e-05,"(0.0915,)",-4.11,148.02,0.354
spotify:track:4hQ6UGyWQIGJmHSo0J88JW,78,0.601,0.724,0.0486,1.68e-06,"(0.12,)",-4.856,102.061,0.508
spotify:track:3LgWsmilsrWXiPYQFRD0T7,72,0.153,0.138,0.0503,0.55,"(0.254,)",-21.877,74.318,0.0503
spotify:track:4edtsBlaX23OPYmhA4R0GP,66,0.459,0.214,0.0403,0.0,"(0.125,)",-10.66,163.816,0.397
spotify:track:19WjVVgXjdKXfLXoaDPwTM,0,0.616,0.77,0.142,0.0,"(0.159,)",-6.5,160.049,0.412
spotify:track:4QhjEJ2o6QNwpZGs51AmiY,57,0.58,0.357,0.027,0.0,"(0.101,)",-8.082,92.598,0.212
spotify:track:1C9qXn3soPOZmiko6CZgXC,33,0.385,0.305,0.0335,0.887,"(0.105,)",-12.424,96.104,0.503
spotify:track:1sMcUW7AR3VnutyZAhdwsh,0,0.497,0.973,0.0688,1.08e-05,"(0.208,)",-3.179,157.959,0.711
spotify:track:15NNiiZM1EYZRaPeYaI46A,44,0.718,0.116,0.0792,0.912,"(0.108,)",-14.301,76.965,0.234
spotify:track:0dNa8Kwt9T8fk6hcHJ4LfW,41,0.415,0.556,0.0332,0.0351,"(0.171,)",-7.699,179.83,0.169
spotify:track:12OLyHDxt6dqlAybSPFBK3,79,0.646,0.355,0.0263,0.0,"(0.115,)",-7.119,84.988,0.364
spotify:track:0j2WBxWZnWti5TpSxjJvPb,62,0.729,0.546,0.0285,0.00287,"(0.0651,)",-9.305,119.941,0.406
spotify:track:51BT0KYXGqYY63HDkE51fg,34,0.643,0.804,0.0731,1.47e-06,"(0.0778,)",-5.147,119.928,0.481
spotify:track:3hPQt4SczkHjH0181LWDLT,0,0.593,0.139,0.168,0.926,"(0.0924,)",-20.2,81.13,0.339
spotify:track:0nuim17eJ3SEcWWqC8tXOX,34,0.409,0.503,0.0313,0.141,"(0.112,)",-7.424,148.062,0.402
spotify:track:05qCCJQJiOwvPQBb7akf1R,69,0.426,0.868,0.047,0.0,"(0.0723,)",-3.702,149.042,0.402
spotify:track:3oD3ifhUOGAk8UgGo1dVwZ,0,0.472,0.535,0.0521,0.114,"(0.0895,)",-10.471,106.57,0.723
spotify:track:35W25xQQq0idQbIvHQeyyd,36,0.557,0.777,0.0294,0.0,"(0.0737,)",-4.564,85.047,0.472
spotify:track:4qmHeQBYieqj3VMAPascsE,0,0.57,0.208,0.0295,0.14,"(0.123,)",-15.661,95.539,0.508
spotify:track:1aX2l40ULqhUR1YSjg0IZK,27,0.564,0.328,0.109,0.0,"(0.1,)",-11.125,76.044,0.679
spotify:track:0Nf5bMSuBAFDComW3oeOCW,21,0.245,0.249,0.0394,0.897,"(0.139,)",-18.638,180.73,0.185
spotify:track:3FS3CKi5Hq4oKdE2aZmWTc,25,0.895,0.0566,0.331,0.00439,"(0.198,)",-16.472,81.96,0.462
spotify:track:1cOoEYSsAvnbRQOOSeRamz,0,0.706,0.869,0.0856,0.0,"(0.255,)",-3.316,124.947,0.7
spotify:track:3imS277wRbz1CFoDySgTff,48,0.49,0.629,0.0399,0.0,"(0.0957,)",-4.072,74.967,0.3
spotify:track:5md87aD3pGXRghKUbZdyh8,53,0.594,0.842,0.072,0.0,"(0.071,)",-4.892,129.986,0.573
spotify:track:7oeZRlt1qxVjZepnxwnxzt,66,0.339,0.508,0.0277,1.55e-05,"(0.0838,)",-7.445,181.379,0.533
spotify:track:16frosPw7ejmoMIjJmDSfn,43,0.661,0.0727,0.0667,0.875,"(0.114,)",-25.426,131.726,0.267
spotify:track:14am6hDpnDFy0PILHJ2VX1,0,0.51,0.69,0.0711,0.000276,"(0.108,)",-5.991,103.025,0.426
spotify:track:2ZKHqERUbvXfcJGXLObv0X,0,0.625,0.303,0.0467,0.00521,"(0.1,)",-11.547,120.156,0.21
spotify:track:7JMhjP8c1bSINHHWKRQdiK,48,0.607,0.655,0.0341,0.0,"(0.114,)",-8.055,136.028,0.255
spotify:track:0qgiM1YsToTSdlw7fCopTR,31,0.492,0.599,0.148,0.00124,"(0.064,)",-8.322,200.109,0.46
